case;id;position;input;word;ldo;ldo_acc;ldo_acc_mean;ldo_acc_mean_dik;udo;udo_acc;udo_acc_mean;udo_acc_mean_dik;OND_mean_1;OLD20_m_mean_1;OLD20_sd_mean_1;OUP_mean_1;OS_mean_1;l1;l2;l3;l4;l5;l6;l7;l_avg.1;l_avg.2;l_avg.3;l_avg.4;l_avg.5;l_avg.6;l_avg.7;l_ratio_1;l_ratio_2;l_ratio_3;l_ratio_4;l_ratio_5;l_ratio_6;l_ratio_7;l_mean;l_min;l_max;l_sd;l_avg_mean;l_avg_min;l_avg_max;l_avg_sd;l_ratio_mean;l_ratio_min;l_ratio_max;l_ratio_sd;bg1;bg2;bg3;bg4;bg5;bg6;bg_avg.1;bg_avg.2;bg_avg.3;bg_avg.4;bg_avg.5;bg_avg.6;bg1_ratio;bg2_ratio;bg3_ratio;bg4_ratio;bg5_ratio;bg6_ratio;bg_mean;bg_min;bg_max;bg_sd;bg_avg_mean;bg_avg_min;bg_avg_max;bg_avg_sd;bg_ratio_mean;bg_ratio_min;bg_ratio_max;bg_ratio_sd;tg1;tg2;tg3;tg4;tg5;tg_mean;tg_min;tg_max;tg_sd;CV;CV_freq;CV_beg;CV_end;filter_$;LG_l_mean;LG_l_min;LG_l_avg_mean;LG_l_avg_min;LG_l_ratio_mean;LG_l_ratio_min;LG_bg_mean;LG_bg_min;LG_bg_avg_mean;LG_bg_avg_min;LG_bg_ratio_mean;LG_bg_ratio_min;LG_CV_freq;ZOND_mean_1;ZOLD20_m_mean_1;ZOLD20_sd_mean_1;ZOUP_mean_1;ZOS_mean_1;ZCV_beg;ZLG_CV_freq;ZLG_l_mean;ZLG_l_min;ZLG_l_avg_mean;ZLG_l_avg_min;ZLG_l_ratio_mean;ZLG_l_ratio_min;ZLG_bg_mean;ZLG_bg_min;ZLG_bg_avg_mean;ZLG_bg_avg_min;ZLG_bg_ratio_mean;ZLG_bg_ratio_min
6465;924;4;###melassi###;melassi;melassi;1;1;1;melassi;1;1;1;0;3,45;,604805319;4;0;139;195;173;198;223;138;163;91,7857142857143;184,351206434316;157,965517241379;355,749055585537;150,871520342612;150,871520342612;213,961077844311;1,51439688715953;1,05776362287858;1,09517572582406;,5565721029789;1,47807882822147;,914685552890415;,761820802373256;175,571428571429;138;223;31,7377647966222;186,507944582355;91,7857142857143;355,749055585537;83,3944045235289;1,05407050318946;,5565721029789;1,51439688715953;,352545370164225;22;24;20;44;71;48;15,8405797101449;28,8490566037736;73,4719101123596;29,7567567567568;60,6705882352941;35,7777777777778;,720026350461133;1,20204402515723;3,67359550561798;,676289926289926;,854515327257664;,74537037037037;2654,71428571429;49;10000;4373,10735115912;40,7277781993511;15,8405797101449;73,4719101123596;21,7955790834749;1,31197358419238;,676289926289926;3,67359550561798;1,1725310321612;2;3;7;20;3;7;2;20;7,51664818918645;CVCVCCV;2163;1;1;0;2,2444538428722;2,13987908640124;2,27069733595592;1,96277509198908;,0228696603282455;-,254478565565671;3,42401778688086;1,69019608002851;1,60989071889816;1,19977107121245;,117925090866642;-,169867081581431;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6466;924;5;##melassi####;melassi;melassi;1;1;1;melassi;1;1;1;0;3,45;,604805319;4;0;139;195;173;198;223;138;163;91,7857142857143;184,351206434316;157,965517241379;355,749055585537;150,871520342612;150,871520342612;213,961077844311;1,51439688715953;1,05776362287858;1,09517572582406;,5565721029789;1,47807882822147;,914685552890415;,761820802373256;175,571428571429;138;223;31,7377647966222;186,507944582355;91,7857142857143;355,749055585537;83,3944045235289;1,05407050318946;,5565721029789;1,51439688715953;,352545370164225;22;24;20;44;71;48;15,8405797101449;28,8490566037736;73,4719101123596;29,7567567567568;60,6705882352941;35,7777777777778;,720026350461133;1,20204402515723;3,67359550561798;,676289926289926;,854515327257664;,74537037037037;1504,28571428571;38;10000;3746,39051685244;40,7277781993511;15,8405797101449;73,4719101123596;21,7955790834749;1,31197358419238;,676289926289926;3,67359550561798;1,1725310321612;2;3;7;20;3;7;2;20;7,51664818918645;CVCVCCV;2163;1;1;0;2,2444538428722;2,13987908640124;2,27069733595592;1,96277509198908;,0228696603282455;-,254478565565671;3,17733033117123;1,57978359661681;1,60989071889816;1,19977107121245;,117925090866642;-,169867081581431;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6467;924;6;#melassi#####;melassi;melassi;1;1;1;melassi;1;1;1;0;3,45;,604805319;4;0;139;195;173;198;223;138;163;91,7857142857143;184,351206434316;157,965517241379;355,749055585537;150,871520342612;150,871520342612;213,961077844311;1,51439688715953;1,05776362287858;1,09517572582406;,5565721029789;1,47807882822147;,914685552890415;,761820802373256;175,571428571429;138;223;31,7377647966222;186,507944582355;91,7857142857143;355,749055585537;83,3944045235289;1,05407050318946;,5565721029789;1,51439688715953;,352545370164225;22;24;20;44;71;48;15,8405797101449;28,8490566037736;73,4719101123596;29,7567567567568;60,6705882352941;35,7777777777778;,720026350461133;1,20204402515723;3,67359550561798;,676289926289926;,854515327257664;,74537037037037;90,4285714285714;22;180;55,4582640155554;40,7277781993511;15,8405797101449;73,4719101123596;21,7955790834749;1,31197358419238;,676289926289926;3,67359550561798;1,1725310321612;2;3;7;20;3;7;2;20;7,51664818918645;CVCVCCV;2163;1;1;0;2,2444538428722;2,13987908640124;2,27069733595592;1,96277509198908;,0228696603282455;-,254478565565671;1,9563056700031;1,34242268082221;1,60989071889816;1,19977107121245;,117925090866642;-,169867081581431;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6468;924;7;melassi######;melassi;melassi;1;1;1;melassi;1;1;1;0;3,45;,604805319;4;0;139;195;173;198;223;138;163;91,7857142857143;184,351206434316;157,965517241379;355,749055585537;150,871520342612;150,871520342612;213,961077844311;1,51439688715953;1,05776362287858;1,09517572582406;,5565721029789;1,47807882822147;,914685552890415;,761820802373256;175,571428571429;138;223;31,7377647966222;186,507944582355;91,7857142857143;355,749055585537;83,3944045235289;1,05407050318946;,5565721029789;1,51439688715953;,352545370164225;22;24;20;44;71;48;15,8405797101449;28,8490566037736;73,4719101123596;29,7567567567568;60,6705882352941;35,7777777777778;,720026350461133;1,20204402515723;3,67359550561798;,676289926289926;,854515327257664;,74537037037037;90,8571428571429;22;180;61,4042033616282;40,7277781993511;15,8405797101449;73,4719101123596;21,7955790834749;1,31197358419238;,676289926289926;3,67359550561798;1,1725310321612;2;3;7;20;3;7;2;20;7,51664818918645;CVCVCCV;2163;1;1;0;2,2444538428722;2,13987908640124;2,27069733595592;1,96277509198908;,0228696603282455;-,254478565565671;1,95835907563416;1,34242268082221;1,60989071889816;1,19977107121245;,117925090866642;-,169867081581431;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6469;925;1;######melkein;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;4315,42857142857;69;10000;3865,73873307301;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;1;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;3,63502393260372;1,83884909073726;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301;-,762483446057557;,00874198777523115;-1,15983344994555;-,819302487392242;-,789450496496574;,535591062619406;,659339700777378;,615927515274166;1,31434307361542;-,0797159109434857;,16470583670021;,736556902653501;1,26645425373997;-,30967335942651;,151749065667869;-,0940501565036121;,593306033375446;-,394443596733105;-,372507965752108
6470;925;2;#####melkein#;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;4044,85714285714;69;10000;4113,17462262307;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;3,60690318771234;1,83884909073726;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6471;925;3;####melkein##;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;3474,57142857143;22;10000;4387,96725364349;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;3,54090124412471;1,34242268082221;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6472;925;4;###melkein###;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;2631,28571428571;22;10000;4388,97101510463;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;3,42016800787312;1,34242268082221;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6473;925;5;##melkein####;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;1493,28571428571;22;10000;3751,31548989976;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;3,17414291038159;1,34242268082221;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6474;925;6;#melkein#####;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;87,2857142857143;22;221;72,7363143730244;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;1,9409431702283;1,34242268082221;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6475;925;7;melkein######;melkein;melkein;1;1;1;melkein;1;1;1;0;3,05;,394034463;4;0;139;195;173;141;169;198;599;91,7857142857143;184,351206434316;157,965517241379;179,110953058321;184,351206434316;213,961077844311;362,577085088458;1,51439688715953;1,05776362287858;1,09517572582406;,787221538339356;,916728473161438;,925401956257084;1,65206248446137;230,571428571429;139;599;164,103480709436;196,300394340974;91,7857142857143;362,577085088458;82,5971769613435;1,13553581258306;,787221538339356;1,65206248446137;,324388832957882;22;24;16;31;6;122;15,8405797101449;28,8490566037736;13,2727272727273;30,6504854368932;16,59375;80,1402714932127;,720026350461133;1,20204402515723;,829545454545455;,988725336673974;2,765625;,656887471255842;151,285714285714;22;599;209,364685246991;30,8911450861253;13,2727272727273;80,1402714932127;25,1835190747071;1,19380893968227;,656887471255842;2,765625;,794754719399475;2;7;7;3;6;5;2;7;2,34520787991171;CVCCVVC;1484;1;0;0;2,36280549037179;2,14301480025409;2,29292117203983;1,96277509198908;,0552008355719973;-,103903032140271;2,17979792009323;1,34242268082221;1,48983400721269;1,12296017062621;,0769348267253191;-,182509021305239;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6476;926;1;######menetti;menetti;menetti;1;1;1;menetti;1;1;1;0;2,9;,307793506;6;0;139;195;151;198;267;260;163;91,7857142857143;184,351206434316;362,577085088458;184,351206434316;235,241032998565;235,241032998565;213,961077844311;1,51439688715953;1,05776362287858;,416463163862549;1,07403690938441;1,13500606844227;1,10524935503742;,761820802373256;196,142857142857;139;267;50,8344652489121;215,358336583464;91,7857142857143;362,577085088458;81,3009150200104;1,00924811559115;,416463163862549;1,51439688715953;,341411823332716;22;23;27;29;60;27;15,8405797101449;150,849180327869;42,7080291970803;28,856;57,9815950920245;29,5467625899281;,720026350461133;6,55866001425517;1,58177885915112;,995034482758621;,966359918200409;1,09432454036771;4315,42857142857;69;10000;3865,73873307301;54,2970244861744;15,8405797101449;150,849180327869;49,4144088413283;1,98603069419903;,720026350461133;6,55866001425517;2,25796666452078;11;5;7;22;13;11,6;5;22;6,61815684310972;CVCVCCV;2163;1;1;1;2,2925724972225;2,14301480025409;2,33316168808896;1,96277509198908;,00399794719393852;-,380423405874739;3,63502393260372;1,83884909073726;1,73477603060832;1,19977107121245;,297985956253145;-,142651609609759;3,33505651943909;-,762483446057557;-,323232231536737;-1,66093140519571;,706400468645454;-,789450496496574;,535591062619406;1,01296042857994;-,00717531219315281;1,31434307361542;,410813837072134;,16470583670021;,138737791057338;,174315175904452;-,30967335942651;,151749065667869;1,40654531190105;,843395526247885;,621668309599239;,499877165822909
6477;926;2;#####menetti#;menetti;menetti;1;1;1;menetti;1;1;1;0;2,9;,307793506;6;0;139;195;151;198;267;260;163;91,7857142857143;184,351206434316;362,577085088458;184,351206434316;235,241032998565;235,241032998565;213,961077844311;1,51439688715953;1,05776362287858;,416463163862549;1,07403690938441;1,13500606844227;1,10524935503742;,761820802373256;196,142857142857;139;267;50,8344652489121;215,358336583464;91,7857142857143;362,577085088458;81,3009150200104;1,00924811559115;,416463163862549;1,51439688715953;,341411823332716;22;23;27;29;60;27;15,8405797101449;150,849180327869;42,7080291970803;28,856;57,9815950920245;29,5467625899281;,720026350461133;6,55866001425517;1,58177885915112;,995034482758621;,966359918200409;1,09432454036771;4073,28571428571;69;10000;4081,98300316099;54,2970244861744;15,8405797101449;150,849180327869;49,4144088413283;1,98603069419903;,720026350461133;6,55866001425517;2,25796666452078;11;5;7;22;13;11,6;5;22;6,61815684310972;CVCVCCV;2163;1;1;0;2,2925724972225;2,14301480025409;2,33316168808896;1,96277509198908;,00399794719393852;-,380423405874739;3,60994487406482;1,83884909073726;1,73477603060832;1,19977107121245;,297985956253145;-,142651609609759;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6478;926;3;####menetti##;menetti;menetti;1;1;1;menetti;1;1;1;0;2,9;,307793506;6;0;139;195;151;198;267;260;163;91,7857142857143;184,351206434316;362,577085088458;184,351206434316;235,241032998565;235,241032998565;213,961077844311;1,51439688715953;1,05776362287858;,416463163862549;1,07403690938441;1,13500606844227;1,10524935503742;,761820802373256;196,142857142857;139;267;50,8344652489121;215,358336583464;91,7857142857143;362,577085088458;81,3009150200104;1,00924811559115;,416463163862549;1,51439688715953;,341411823332716;22;23;27;29;60;27;15,8405797101449;150,849180327869;42,7080291970803;28,856;57,9815950920245;29,5467625899281;,720026350461133;6,55866001425517;1,58177885915112;,995034482758621;,966359918200409;1,09432454036771;3519,42857142857;55;10000;4347,97841366701;54,2970244861744;15,8405797101449;150,849180327869;49,4144088413283;1,98603069419903;,720026350461133;6,55866001425517;2,25796666452078;11;5;7;22;13;11,6;5;22;6,61815684310972;CVCVCCV;2163;1;1;0;2,2925724972225;2,14301480025409;2,33316168808896;1,96277509198908;,00399794719393852;-,380423405874739;3,54647215540396;1,74036268949424;1,73477603060832;1,19977107121245;,297985956253145;-,142651609609759;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6479;926;4;###menetti###;menetti;menetti;1;1;1;menetti;1;1;1;0;2,9;,307793506;6;0;139;195;151;198;267;260;163;91,7857142857143;184,351206434316;362,577085088458;184,351206434316;235,241032998565;235,241032998565;213,961077844311;1,51439688715953;1,05776362287858;,416463163862549;1,07403690938441;1,13500606844227;1,10524935503742;,761820802373256;196,142857142857;139;267;50,8344652489121;215,358336583464;91,7857142857143;362,577085088458;81,3009150200104;1,00924811559115;,416463163862549;1,51439688715953;,341411823332716;22;23;27;29;60;27;15,8405797101449;150,849180327869;42,7080291970803;28,856;57,9815950920245;29,5467625899281;,720026350461133;6,55866001425517;1,58177885915112;,995034482758621;,966359918200409;1,09432454036771;2649,28571428571;49;10000;4376,72132668149;54,2970244861744;15,8405797101449;150,849180327869;49,4144088413283;1,98603069419903;,720026350461133;6,55866001425517;2,25796666452078;11;5;7;22;13;11,6;5;22;6,61815684310972;CVCVCCV;2163;1;1;0;2,2925724972225;2,14301480025409;2,33316168808896;1,96277509198908;,00399794719393852;-,380423405874739;3,42312879765037;1,69019608002851;1,73477603060832;1,19977107121245;,297985956253145;-,142651609609759;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
6480;926;5;##menetti####;menetti;menetti;1;1;1;menetti;1;1;1;0;2,9;,307793506;6;0;139;195;151;198;267;260;163;91,7857142857143;184,351206434316;362,577085088458;184,351206434316;235,241032998565;235,241032998565;213,961077844311;1,51439688715953;1,05776362287858;,416463163862549;1,07403690938441;1,13500606844227;1,10524935503742;,761820802373256;196,142857142857;139;267;50,8344652489121;215,358336583464;91,7857142857143;362,577085088458;81,3009150200104;1,00924811559115;,416463163862549;1,51439688715953;,341411823332716;22;23;27;29;60;27;15,8405797101449;150,849180327869;42,7080291970803;28,856;57,9815950920245;29,5467625899281;,720026350461133;6,55866001425517;1,58177885915112;,995034482758621;,966359918200409;1,09432454036771;1525,28571428571;38;10000;3737,22953154186;54,2970244861744;15,8405797101449;150,849180327869;49,4144088413283;1,98603069419903;,720026350461133;6,55866001425517;2,25796666452078;11;5;7;22;13;11,6;5;22;6,61815684310972;CVCVCCV;2163;1;1;0;2,2925724972225;2,14301480025409;2,33316168808896;1,96277509198908;,00399794719393852;-,380423405874739;3,18335120270925;1,57978359661681;1,73477603060832;1,19977107121245;,297985956253145;-,142651609609759;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
